DISTANCE,Arrival
1448.0,19.474125265277248
1449.0,26.93195359046723
1450.0,27.26263565891473
1451.0,43.282051282051285
1452.0,34.998721970489136
1454.0,37.77956989247312
1455.0,43.16949152542373
1457.0,37.88774555659495
1460.0,25.75666032350143
1463.0,58.220689655172414
1464.0,39.57036514150035
1468.0,25.270967741935483
1471.0,30.201891252955082
1473.0,60.96153846153846
1474.0,33.46511627906977
1475.0,23.529362765514367
1476.0,35.293803502709494
1477.0,41.93737769080235
1479.0,23.23076923076923
1481.0,26.204062202475406
1482.0,30.880217337614226
1483.0,28.0
1485.0,39.225806451612904
1487.0,31.840079628400797
1488.0,28.019963225636985
1489.0,24.292003125814013
1490.0,36.705882352941174
1491.0,31.269625651555835
1492.0,46.48
1494.0,8.125
1496.0,42.02048417132216
1497.0,26.33305298570227
1498.0,40.31422505307856
1499.0,40.88879310344828
1500.0,32.43211169284468
1501.0,32.242990654205606
1504.0,42.41472018304891
1505.0,22.666666666666668
1506.0,31.43506391036768
1507.0,26.0
1508.0,66.22
1510.0,30.0
1511.0,26.738589211618258
1514.0,39.771044021415825
1517.0,32.498873027798645
1519.0,37.29775280898876
1520.0,37.033377837116156
1521.0,35.361908177905306
1522.0,25.768795056642638
1524.0,30.31326987681971
1530.0,37.130718954248366
1532.0,29.274492878722487
1533.0,22.707666587055172
1535.0,28.802783535682558
1541.0,37.877435064935064
1542.0,20.511974694984186
1546.0,35.598173515981735
1547.0,27.174034869240348
1549.0,64.10576923076923
1550.0,41.73
1553.0,37.848585690515804
1554.0,35.758284600389864
1557.0,23.6168108776267
1558.0,36.86363031029431
1561.0,24.46728971962617
1562.0,34.29991663192997
1565.0,25.954790096878362
1569.0,41.77369077306733
1571.0,31.88354898336414
1572.0,37.0
1573.0,62.86206896551724
1574.0,47.44444444444444
1575.0,34.47715736040609
1576.0,40.34663605862617
1578.0,30.55294117647059
1582.0,53.73809523809524
1584.0,25.166666666666668
1585.0,50.079048349961624
1586.0,38.888888888888886
1587.0,28.21824408468244
1589.0,36.17984416911483
1590.0,28.817233977307573
1592.0,32.75768115942029
1594.0,32.87234042553192
1597.0,41.12128712871287
1598.0,43.53172575865945
1599.0,27.167654530059274
1605.0,45.00910969196093
1606.0,50.18151815181518
1607.0,34.48607888631091
1608.0,41.64036697247706
1609.0,36.63287488908607
1610.0,37.53690036900369
1616.0,31.205823293172692
1617.0,39.095581605049595
1618.0,28.653710247349824
1619.0,33.80535966149506
1620.0,42.77810622675694
1621.0,30.245098039215687
1622.0,23.5
1623.0,56.79754601226994
1624.0,29.64472700074794
1626.0,40.96755329183173
1628.0,41.37664233576643
1634.0,39.50456621004566
1635.0,38.80364517866762
1638.0,23.205263157894738
1640.0,45.258555133079845
1642.0,23.138055222088834
1651.0,38.26453488372093
1652.0,32.26713947990544
1660.0,28.888871019620456
1662.0,59.67567567567568
1666.0,41.25984654731458
1670.0,29.795487984306032
1671.0,30.120561841591883
1672.0,8.0
1674.0,38.861624082974956
1678.0,44.54972677595629
1679.0,24.062146892655367
1680.0,29.206493506493505
1687.0,14.5
1693.0,39.94512195121951
1694.0,27.28615542974781
1698.0,35.63508771929825
1700.0,81.31818181818181
1703.0,32.176912751677854
1706.0,25.063279002876317
1708.0,20.302734375
1709.0,30.088671368936232
1715.0,21.506619593998234
1718.0,15.16326530612245
1721.0,34.64224108658744
1723.0,36.36992553447033
1725.0,30.677018633540374
1726.0,30.266539135979595
1727.0,28.443988269794723
1728.0,25.68416968442835
1730.0,40.76288659793814
1731.0,27.54507628294036
1733.0,27.27363311190598
1735.0,39.43561872909699
1737.0,32.31585316659943
1739.0,36.09781872375017
1740.0,24.142857142857142
1744.0,37.38316111748948
1745.0,24.45042492917847
1746.0,97.24013157894737
1747.0,30.785739718711056
1749.0,31.93573264781491
1750.0,27.99707792207792
1751.0,25.51435459127767
1754.0,36.11576413959085
1756.0,29.59328968903437
1760.0,42.91428571428571
1770.0,24.3206106870229
1771.0,29.89904397705545
1772.0,26.278260869565216
1773.0,22.579790643024996
1774.0,19.48678861788618
1781.0,39.650812064965194
1782.0,34.51269035532995
1788.0,24.20983342289092
1790.0,24.387860843819393
1795.0,35.19402985074627
1797.0,27.57608370702541
1798.0,33.026315789473685
1800.0,49.1764705882353
1808.0,21.6
1810.0,55.576530612244895
1814.0,26.809826490293762
1823.0,26.303030303030305
1824.0,37.09056484695488
1825.0,28.972252448313384
1826.0,37.20192307692308
1828.0,28.45108695652174
1829.0,33.27376553577427
1836.0,39.66914498141264
1838.0,24.21897810218978
1839.0,30.25423728813559
1840.0,14.222222222222221
1842.0,25.34
1843.0,21.542619542619544
1844.0,25.22757049273711
1845.0,35.66244239631337
1846.0,40.71658060814687
1849.0,26.508022549869903
1850.0,62.15
1851.0,34.69328063241107
1855.0,33.04860392967942
1865.0,29.05494919081671
1866.0,29.589385474860336
1868.0,46.166666666666664
1871.0,28.166666666666668
1874.0,31.896098071460607
1878.0,17.804347826086957
1882.0,63.01557632398754
1884.0,15.444444444444445
1888.0,17.847560975609756
1891.0,24.66576332429991
1892.0,24.717872968980796
1894.0,36.27744807121662
1900.0,32.39929639401935
1903.0,26.841350210970464
1904.0,27.0
1910.0,29.028583438419503
1911.0,39.38677811550152
1912.0,28.975751697381185
1916.0,28.23193379087606
1919.0,28.840480274442537
1927.0,27.777809756799538
1930.0,44.74418604651163
1931.0,32.51316154059296
1933.0,35.63461538461539
1943.0,44.62885048835462
1946.0,31.57703549060543
1947.0,27.976974990075426
1953.0,25.059633027522935
1954.0,47.143884892086334
1956.0,29.549229452054796
1959.0,22.06280193236715
1960.0,29.35909090909091
1965.0,28.0293542074364
1968.0,52.8421052631579
1969.0,48.128221859706365
1972.0,28.207308503162334
1978.0,26.774233128834357
1979.0,29.085182672739606
1984.0,30.810407569141194
1985.0,23.25
1986.0,25.46879150066401
1990.0,40.418125455871625
1993.0,29.27906976744186
1995.0,29.199177438307874
1997.0,23.04656862745098
1999.0,27.70042982620071
2007.0,31.421124828532236
2017.0,43.14942528735632
2018.0,34.09498680738786
2021.0,35.47546012269939
2026.0,33.85972602739726
2029.0,41.25
2036.0,40.61482558139535
2039.0,30.73551044424831
2045.0,37.26923076923077
2052.0,33.62263391059203
2057.0,26.98371335504886
2062.0,18.607142857142858
2065.0,40.168012924071085
2068.0,32.14655172413793
2070.0,30.905882352941177
2072.0,33.390279823269516
2075.0,29.051329168197967
2077.0,27.09877488514548
2079.0,35.29914957478739
2083.0,11.733333333333333
2084.0,30.027613412228796
2086.0,19.902363823227134
2087.0,29.22184300341297
2088.0,40.55607476635514
2089.0,36.3641488162345
2092.0,25.316666666666666
2105.0,37.60204454180358
2106.0,31.94193437553685
2110.0,27.81978021978022
2115.0,44.23076923076923
2116.0,30.553089382123574
2125.0,27.744457241577887
2130.0,25.09726688102894
2133.0,42.60021307764016
2136.0,34.139973958333336
2139.0,33.6239115874079
2149.0,29.167065581617997
2153.0,38.87747771717441
2154.0,50.82857142857143
2158.0,27.63972530375066
2161.0,38.58753315649867
2165.0,33.61740166865316
2171.0,57.357142857142854
2172.0,24.95076801890508
2173.0,34.889497002866825
2174.0,35.99227272727273
2176.0,35.112614029569045
2182.0,25.243411468679646
2193.0,44.698113207547166
2203.0,102.0
2209.0,72.0
2217.0,49.08936170212766
2218.0,33.959329674637395
2227.0,47.125676163000364
2237.0,32.83438485804417
2238.0,35.52593659942363
2239.0,31.300572022880914
2244.0,29.23672758920801
2248.0,43.27597286683327
2253.0,34.81832460732984
2254.0,32.52886836027714
2267.0,31.491090520313612
2268.0,29.727272727272727
2269.0,36.62721893491124
2274.0,38.22222222222222
2279.0,26.685924034471753
2282.0,26.642384105960264
2287.0,4.0
2288.0,31.699441220717816
2295.0,26.1937618147448
2296.0,29.899710703953712
2297.0,32.311656441717794
2300.0,31.67175151626539
2304.0,25.063636363636363
2306.0,34.11892797319933
2311.0,31.29002624671916
2327.0,42.657939189189186
2329.0,29.33400956383133
2330.0,24.208955223880597
2335.0,30.388779913691643
2338.0,34.08275736631502
2342.0,34.97581872047402
2343.0,32.49095498527556
2345.0,22.482789055604588
2348.0,11.84
2349.0,28.603856749311294
2350.0,30.81619537275064
2354.0,24.21751152073733
2355.0,32.72685887708649
2356.0,108.75
2358.0,41.126773888363296
2360.0,23.70440251572327
2367.0,37.2284626368396
2370.0,31.560035445281347
2378.0,32.81178396072013
2381.0,41.385672448749716
2384.0,25.258992805755394
2393.0,39.55508474576271
2395.0,22.8125
2398.0,37.39778848880068
2399.0,29.15702479338843
2400.0,36.864696734059095
2402.0,35.141287814771
2404.0,24.12970711297071
2405.0,37.38373983739837
2406.0,36.2525
2408.0,26.894444444444446
2409.0,29.292861157953908
2411.0,43.65119196988708
2415.0,25.44649446494465
2417.0,29.259416195856875
2419.0,36.6448645369996
2421.0,32.17529880478088
2422.0,40.65505888312017
2425.0,42.372964169381106
2429.0,50.9
2434.0,40.07064760302775
2435.0,37.0
2438.0,30.568181818181817
2439.0,23.264367816091955
2442.0,32.421826280623605
2446.0,42.81646879424899
2447.0,40.23076923076923
2449.0,39.347551342812004
2454.0,40.662634053568596
2457.0,33.16276849642005
2458.0,32.49230769230769
2462.0,39.017514595496245
2465.0,42.39914294459749
2466.0,32.37971391417425
2475.0,39.5290260584478
2485.0,40.09602327837052
2486.0,34.3797520661157
2496.0,33.21060431417751
2500.0,55.201149425287355
2504.0,38.556693663649355
2519.0,31.569411764705883
2520.0,25.846632124352332
2521.0,38.3110198163364
2527.0,24.12735849056604
2534.0,25.33676975945017
2537.0,32.79647749510763
2541.0,26.517711171662125
2548.0,47.53234358430541
2551.0,45.6
2552.0,32.589080459770116
2554.0,24.505825242718448
2555.0,40.523219814241486
2556.0,37.098837578606364
2562.0,25.737580362361193
2565.0,42.42711765846094
2569.0,41.148721399730825
2576.0,44.07240704500978
2583.0,30.096296296296295
2584.0,39.1780253385758
2585.0,39.59231962761831
2586.0,46.37345480987211
2588.0,34.05811138014528
2599.0,68.78809523809524
2600.0,7.285714285714286
2601.0,40.666666666666664
2602.0,34.42905121746431
2603.0,24.568264014466546
2607.0,29.181818181818183
2611.0,32.43363714041583
2614.0,24.25412960609911
2615.0,42.94805508576951
2625.0,29.285714285714285
2631.0,29.96759259259259
2636.0,43.065693430656935
2640.0,30.18069191210846
2676.0,24.162790697674417
2677.0,25.633156297420335
2681.0,39.36241610738255
2688.0,29.39200718455321
2689.0,41.15510597302505
2694.0,45.939473684210526
2701.0,28.947297297297297
2704.0,39.512635139616634
2715.0,23.7
2717.0,26.446224256292908
2724.0,29.967391304347824
2732.0,39.588235294117645
2762.0,26.72983737139064
2777.0,28.303265940902023
2785.0,67.94945848375451
2797.0,37.5514705882353
2845.0,30.717706821480405
2846.0,36.31614077669903
2860.0,32.70810810810811
2874.0,33.05555555555556
2917.0,31.808308605341246
2935.0,59.089285714285715
2979.0,35.89393939393939
2994.0,46.75627240143369
3043.0,68.45908183632734
3266.0,53.67364016736402
3302.0,56.32386363636363
3329.0,45.56310679611651
3365.0,30.262096774193548
3370.0,75.0
3414.0,44.12315270935961
3417.0,42.57303370786517
3711.0,49.33631484794275
3724.0,45.45925925925926
3784.0,53.8974688974689
3801.0,31.481884057971016
3847.0,105.47916666666667
3904.0,34.919894366197184
3972.0,33.85151515151515
4184.0,43.432065217391305
4243.0,34.461323392357876
4502.0,30.229805013927578
4817.0,56.30126582278481
4962.0,51.06149732620321
4963.0,49.166666666666664
4983.0,40.68013468013468
